Data (mV)

8,653
7,623
6,697
5,901
5,234
4,668
4,16
3,659
3,118
2,5
1,784
0,965
0,06
-0,896
-1,85
-2,736
-3,477
-4,004
-4,266
-4,245
-3,966
-3,492
-2,922
-2,363
-1,923
-1,689
-1,728
-2,075
-2,743
-3,719
-4,973
-6,455
-8,103
-9,847
-11,613
-13,325
-14,915
-16,321
-17,492
-18,39
-18,99
-19,283
-19,28
-19,009
-18,517
-17,857
-17,08
-16,216
-15,274
-14,243
-13,102
-11,84
-10,483
-9,109
-7,847
-6,852
-6,258
-6,137
-6,473
-7,171
-8,09
-9,069
-9,954
-10,616
-10,962
-10,952
-10,604
-9,99
-9,218
-8,406
-7,645
-6,979
-6,402
-5,878
-5,371
-4,868
-4,383
-3,957
-3,65
-3,527
-3,643
-4,019
-4,63
-5,4
-6,214
-6,945
-7,48
-7,736
-7,677
-7,314
-6,701
-5,928
-5,114
-4,392
-3,882
-3,669
-3,796
-4,257
-5,012
-5,992
-7,113
-8,285
-9,42
-10,432
-11,252
-11,829
-12,141
-12,194
-12,022
-11,682
-11,251
-10,808
-10,426
-10,162
-10,052
-10,109
-10,326
-10,68
-11,15
-11,713
-12,351
-13,035
-13,722
-14,351
-14,854
-15,156
-15,195
-14,926
-14,327
-13,395
-12,147
-10,626
-8,906
-7,08
-5,245
-3,482
-1,843
-0,358
0,965
2,134
3,182
4,157
5,112
6,087
7,103
8,151
9,202
10,204
11,093
11,801
12,265
12,441
12,323
11,941
11,362
10,677
9,985
9,383
8,958
8,78
8,891
9,299
9,974
10,859
11,882
12,961
14,018
14,99
15,835
16,532
17,076
17,464
17,689
17,733
17,569
17,171
16,521
15,613
14,456
13,066
11,469
9,695
7,792
5,827
3,892
2,085
0,496
-0,808
-1,799
-2,481
-2,895
-3,109
-3,208
-3,276
-3,383
-3,577
-3,877
-4,276
-4,752
-5,271
-5,795
-6,295
-6,76
-7,206
-7,668
-8,182
-8,774
-9,439
-10,138
-10,797
-11,328
-11,648
-11,697
-11,445
-10,886
-10,037
-8,935
-7,647
-6,26
-4,873
-3,578
-2,441
-1,492
-0,723
-0,099
0,422
0,875
1,284
1,66
2,013
2,37
2,772
3,277
3,942
4,808
5,887
7,161
8,591
10,124
11,707
13,284
14,794
16,172
17,343
18,23
18,762
18,893
18,611
17,937
16,919
15,609
14,057
12,295
10,336
8,175
5,787
3,144
0,224
-2,971
-6,398
-9,972
-13,563
-17,007
-20,125
-22,748
-24,74
-26,029
-26,605
-26,524
-25,885
-24,814
-23,439
-21,874
-20,209
-18,52
-16,876
-15,345
-13,983
-12,824
-11,872
-11,103
-10,481
-9,968
-9,527
-9,131
-8,757
-8,399
-8,066
-7,78
-7,557
-7,403
-7,305
-7,239
-7,172
-7,08
-6,949
-6,773
-6,543
-6,248
-5,875
-5,422
-4,904
-4,356
-3,831
-3,388
-3,072
-2,897
-2,855
-2,918
-3,054
-3,233
-3,424
-3,589
-3,678
-3,638
-3,435
-3,072
-2,594
-2,072
-1,586
-1,208
-0,991
-0,967
-1,149
-1,529
-2,084
-2,777
-3,57
-4,43
-5,336
-6,275
-7,237
-8,211
-9,186
-10,155
-11,113
-12,068
-13,032
-14,023
-15,055
-16,13
-17,237
-18,35
-19,434
-20,45
-21,369
-22,176
-22,878
-23,504
-24,098
-24,71
-25,379
-26,134
-26,98
-27,908
-28,895
-29,917
-30,958
-32,013
-33,09
-34,197
-35,336
-36,487
-37,605
-38,619
-39,435
-39,964
-40,136
-39,918
-39,322
-38,401
-37,241
-35,952
-34,644
-33,421
-32,359
-31,497
-30,833
-30,336
-29,971
-29,713
-29,559
-29,524
-29,634
-29,912
-30,369
-30,99
-31,736
-32,544
-33,339
-34,051
-34,616
-34,992
-35,16
-35,131
-34,94
-34,639
-34,281
-33,922
-33,618
-33,437
-33,45
-33,726
-34,313
-35,213
-36,371
-37,673
-38,953
-40,027
-40,727
-40,927
-40,566
-39,65
-38,247
-36,474
-34,475
-32,407
-30,422
-28,649
-27,182
-26,07
-25,314
-24,872
-24,663
-24,579
-24,508
-24,355
-24,061
-23,605
-22,996
-22,259
-21,422
-20,513
-19,563
-18,609
-17,698
-16,877
-16,185
-15,646
-15,258
-15
-14,837
-14,723
-14,598
-14,399
-14,067
-13,568
-12,911
-12,148
-11,359
-10,638
-10,057
-9,652
-9,403
-9,252
-9,116
-8,923
-8,623
-8,201
-7,678
-7,102
-6,529
-6,014
-5,594
-5,283
-5,065
-4,905
-4,747
-4,537
-4,224
-3,778
-3,193
-2,487
-1,696
-0,859
-0,008
0,84
1,672
2,474
3,231
3,931
4,562
5,113
5,574
5,939
6,217
6,44
6,652
6,895
7,196
7,55
7,925
8,266
8,501
8,562
8,403
8,021
7,468
6,839
6,26
5,857
5,729
5,933
6,472
7,298
8,316
9,402
10,429
11,297
11,952
12,397
12,673
12,844
12,966
13,078
13,185
13,272
13,307
13,259
13,104
12,836
12,468
12,033
11,578
11,149
10,788
10,526
10,38
10,347
10,41
10,538
10,705
10,898
11,115
11,353
11,599
11,823
11,995
12,095
12,128
12,116
12,084
12,046
12,001
11,938
11,845
11,725
11,595
11,492
11,459
11,542
11,781
12,198
12,793
13,543
14,409
15,348
16,321
17,296
18,244
19,143
19,973
20,725
21,391
21,971
22,478
22,934
23,37
23,816
24,286
24,778
25,269
25,724
26,099
26,353
26,45
26,355
26,033
25,454
24,605
23,496
22,17
20,705
19,198
17,756
16,474
15,413
14,604
14,048
13,724
13,595
13,611
13,72
13,879
14,068
14,294
14,586
14,983
15,519
16,209
17,05
18,018
19,076
20,174
21,25
22,241
23,093
23,779
24,301
24,693
25,011
25,309
25,628
25,972
26,311
26,59
26,745
26,717
26,465
25,972
25,24
24,297
23,189
21,977
20,735
19,539
18,468
17,59
16,957
16,585
16,45
16,488
16,616
16,75
16,823
16,802
16,695
16,542
16,397
16,309
16,31
16,411
16,61
16,896
17,254
17,677
18,171
18,745
19,404
20,139
20,923
21,715
22,461
23,101
23,577
23,852
23,938
23,9
23,848
23,903
24,164
24,673
25,406
26,28
27,184
28,004
28,65
29,066
29,24
29,191
28,966
28,625
28,234
27,86
27,575
27,453
27,571
27,989
28,744
29,835
31,215
32,796
34,458
36,067
37,503
38,673
39,52
40,02
40,18
40,034
39,639
39,071
38,408
37,709
36,999
36,264
35,46
34,526
33,401
32,051
30,476
28,717
26,838
24,914
23,018
21,218
19,573
18,142
16,99
16,182
15,778
15,812
16,289
17,182
18,442
20
21,775
23,672
25,587
27,414
29,051
30,412
31,437
32,107
32,447
32,516
32,392
32,152
31,862
31,575
31,328
31,143
31,031
30,999
31,053
31,199
31,434
31,752
32,136
32,574
33,047
33,538
34,014
34,428
34,716
34,794
34,578
33,993
32,997
31,594
29,839
27,837
25,73
23,684
21,864
20,423
19,483
19,115
19,327
20,056
21,171
22,492
23,829
25,004
25,884
26,402
26,563
26,435
26,129
25,758
25,415
25,159
25,007
24,939
24,908
24,862
24,758
24,579
24,328
24,025
23,686
23,324
22,937
22,509
22,005
21,374
20,561
19,52
18,235
16,723
15,039
13,259
11,466
9,733
8,105
6,596
5,195
3,887
2,672
1,573
0,617
-0,182
-0,837
-1,39
-1,892
-2,393
-2,926
-3,505
-4,12
-4,738
-5,312
-5,787
-6,113
-6,249
-6,173
-5,888
-5,416
-4,799
-4,087
-3,338
-2,605
-1,936
-1,361
-0,887
-0,499
-0,165
0,158
0,503
0,891
1,31
1,723
2,074
2,303
2,358
2,199
1,795
1,121
0,163
-1,074
-2,562
-4,246
-6,048
-7,87
-9,605
-11,153
-12,439
-13,422
-14,088
-14,448
-14,536
-14,415
-14,172
-13,907
-13,713
-13,653
-13,747
-13,987
-14,361
-14,862
-15,504
-16,306
-17,29
-18,457
-19,774
-21,164
-22,525
-23,757
-24,783
-25,555
-26,038
-26,203
-26,028
-25,504
-24,655
-23,536
-22,237
-20,868
-19,537
-18,34
-17,343
-16,584
-16,074
-15,813
-15,79
-15,989
-16,381
-16,926
-17,576
-18,281
-18,993
-19,664
-20,25
-20,705
-20,984
-21,044
-20,851
-20,39
-19,675
-18,753
-17,696
-16,593
-15,535
-14,6
-13,835
-13,245
-12,79
-12,4
-11,986
-11,461
-10,749
-9,8
-8,592
-7,133
-5,459
-3,625
-1,686
0,315
2,35
4,402
6,461
8,509
10,524
12,475
14,326
16,037
17,565
18,868
19,914
20,681
21,161
21,363
21,313
21,053
20,627
20,073
19,417
18,665
17,815
16,868
15,837
14,759
13,685
12,677
11,791
11,071
10,537
10,182
9,974
9,864
9,791
9,697
9,538
9,298
8,987
8,637
8,276
7,931
7,625
7,391
7,272
7,323
7,594
8,131
8,962
10,096
11,507
13,13
14,852
16,532
18,022
19,189
19,932
20,186
19,922
19,157
17,943
16,367
14,537
12,565
10,556
8,601
6,773
5,131
3,706
2,504
1,503
0,66
-0,084
-0,786
-1,498
-2,255
-3,068
-3,912
-4,726
-5,425
-5,926
-6,18
-6,179
-5,962
-5,599
-5,166
-4,731
-4,334
-3,983
-3,651
-3,28
-2,793
-2,118
-1,204
-0,046
1,323
2,828
4,371
5,839
7,12
8,115
8,756
9,01
8,889
8,437
7,725
6,836
5,858
4,864
3,901
2,993
2,146
1,378
0,719
0,213
-0,102
-0,215
-0,152
0,022
0,209
0,298
0,184
-0,205
-0,899
-1,875
-3,076
-4,425
-5,848
-7,285
-8,698
-10,062
-11,357
-12,56
-13,643
-14,58
-15,357
-15,976
-16,457
-16,828
-17,115
-17,336
-17,507
-17,645
-17,775
-17,914
-18,06
-18,183
-18,23
-18,141
-17,86
-17,352
-16,611
-15,666
-14,573
-13,406
-12,239
-11,135
-10,14
-9,271
-8,525
-7,876
-7,289
-6,73
-6,179
-5,629
-5,085
-4,564
-4,092
-3,696
-3,405
-3,236
-3,189
-3,232
-3,313
-3,364
-3,331
-3,189
-2,95
-2,652
-2,343
-2,058
-1,805
-1,571
-1,325
-1,04
-0,699
-0,302
0,132
0,574
0,989
1,35
1,647
1,887
2,098
2,303
2,523
2,764
3,02
3,268
3,471
3,592
3,61
3,524
3,358
3,161
2,998
2,937
3,03
3,304
3,75
4,344
5,055
5,852
6,71
7,598
8,48
9,319
10,08
10,739
11,282
11,71
12,033
12,263
12,404
12,445
12,369
12,173
11,873
11,516
11,17
10,909
10,788
10,832
11,031
11,346
11,722
12,101
12,429
12,657
12,749
12,686
12,465
12,106
11,653
11,169
10,73
10,407
10,248
10,266
10,437
10,702
10,986
11,21
11,303
11,208
10,887
10,315
9,479
8,382
7,048
5,517
3,846
2,106
-1,268
-2,746
-4,002
-5,005
-5,752
-6,275
-6,636
-6,93
-7,271
-7,773
-8,53
-9,599
-10,979
-12,62
-14,432
-16,305
-18,128
-19,807
-21,265
-22,454
-23,356
-23,983
-24,38
-24,615
-24,766
-24,916
-25,131
-25,461
-25,935
-26,564
-27,347
-28,268
-29,292
-30,369
-31,435
-32,419
-33,246
-33,841
-34,134
-34,073
-33,63
-32,804
-31,617
-30,107
-28,321
-26,312
-24,144
-21,888
-19,62
-17,419
-15,353
-13,475
-11,809
-10,337
-9,003
-7,728
-6,435
-5,071
-3,625
-2,125
-0,633
0,773
2,007
2,986
3,642
3,944
3,904
3,569
2,997
2,234
1,314
0,267
-0,868
-2,029
-3,132
-4,087
-4,818
-5,279
-5,466
-5,41
-5,161
-4,767
-4,267
-3,694
-3,081
-2,46
-1,867
-1,339
-0,912
-0,618
-0,472
-0,468
-0,578
-0,759
-0,964
-1,164
-1,352
-1,549
-1,788
-2,098
-2,49
-2,953
-3,455
-3,949
-4,387
-4,724
-4,925
-4,972
-4,862
-4,618
-4,289
-3,933
-3,608
-3,349
-3,157
-3,003
-2,837
-2,607
-2,261
-1,76
-1,079
-0,21
0,843
2,058
3,397
4,809
6,239
7,638
8,971
10,219
11,373
12,431
13,396
14,269
15,052
15,743
16,331
16,796
17,12
17,293
17,323
17,232
17,05
16,815
16,557
16,29
16,002
15,653
15,189
14,56
13,743
12,756
11,668
10,581
9,616
8,883
8,454
8,347
8,524
8,9
9,371
9,833
10,203
10,425
10,477
10,364
10,115
9,769
9,365
8,941
8,527
8,143
7,789
7,451
7,097
6,695
6,215
5,638
4,949
4,143
3,228
2,231
1,198
0,187
-0,746
-1,565
-2,254
-2,82
-3,282
-3,664
-3,978
-4,223
-4,379
-4,418
-4,311
-4,052
-3,666
-3,213
-2,771
-2,426
-2,244
-2,263
-2,498
-2,941
-3,582
-4,409
-5,406
-6,557
-7,829
-9,168
-10,495
-11,708
-12,693
-13,342
-13,573
-13,359
-12,731
-11,773
-10,58
-9,232
-7,768
-6,195
-4,504
-2,7
-0,805
1,14
3,079
4,958
6,723
8,327
9,732
10,905
11,824
12,473
12,844
12,939
12,776
12,388
11,817
11,116
10,341
9,553
8,805
8,136
7,565
7,085
6,676
6,312
5,966
5,621
5,266
4,892
4,486
4,033
3,515
2,927
2,276
1,592
0,925
0,342
-0,076
-0,252
-0,128
0,32
1,084
2,125
3,388
4,8
6,275
7,72
9,056
10,217
11,158
11,844
12,255
12,386
12,253
11,887
11,332
10,635
9,843
8,999
8,145
7,323
6,571
5,919
5,381
4,958
4,642
4,417
4,269
4,184
4,152
4,17
4,239
4,376
4,611
4,995
5,575
6,384
7,411
8,604
9,882
11,155
12,344
13,388
14,252
14,929
15,428
15,767
15,96
16,007
15,905
15,66
15,302
14,886
14,477
14,128
13,85
13,612
13,341
12,946
12,351
11,522
10,478
9,284
8,031
6,812
5,702
4,75
3,98
3,394
2,983
2,735
2,633
2,652
2,751
2,873
2,95
2,91
2,695
2,265
1,595
0,678
-0,481
-1,861
-3,423
-5,115
-6,871
-8,621
-10,29
-11,811
-13,135
-14,231
-15,088
-15,724
-16,18
-16,515
-16,788
-17,046
-17,32
-17,634
-18,004
-18,446
-18,962
-19,532
-20,104
-20,604
-20,952
-21,081
-20,958
-20,587
-20,006
-19,269
-18,442
-17,584
-16,748
-15,974
-15,301
-14,757
-14,356
-14,086
-13,908
-13,766
-13,594
-13,333
-12,941
-12,402
-11,739
-11,013
-10,312
-9,74
-9,392
-9,345
-9,641
-10,282
-11,215
-12,337
-13,502
-14,552
-15,335
-15,731
-15,657
-15,09
-14,073
-12,722
-11,197
-9,67
-8,283
-7,119
-6,203
-5,509
-4,977
-4,527
-4,077
-3,554
-2,894
-2,046
-0,972
0,347
1,906
3,666
5,56
7,5
9,389
11,144
12,706
14,045
15,159
16,051
16,72
17,157
17,347
17,282
16,962
16,411
15,672
14,809
13,894
13
12,181
11,467
10,86
10,345
9,902
9,513
9,162
8,828
8,484
8,1
7,65
7,121
6,516
5,862
5,207
4,604
4,097
3,703
3,407
3,169
2,933
2,643
2,256
1,754
1,153
0,499
-0,151
-0,74
-1,225
-1,586
-1,833
-2,009
-2,173
-2,396
-2,735
-3,235
-3,919
-4,785
-5,797
-6,884
-7,955
-8,914
-9,675
-10,164
-10,313
-10,063
-9,374
-8,24
-6,712
-4,899
-2,97
-1,125
0,446
1,601
2,272
2,463
2,248
1,746
1,097
0,427
-0,171
-0,649
-0,996
-1,232
-1,396
-1,527
-1,671
-1,869
-2,163
-2,59
-3,164
-3,868
-4,649
-5,418
-6,068
-6,488
-6,579
-6,277
-5,559
-4,444
-2,981
-1,24
0,691
2,714
4,718
6,592
8,227
9,537
10,46
10,971
11,085
10,852
10,357
9,698
8,975
8,272
7,644
7,111
6,66
6,262
5,877
5,477
5,05
4,603
4,157
3,735
3,346
2,973
2,569
2,065
1,392
0,502
-0,618
-1,94
-3,406
-4,936
-6,447
-7,866
-9,137
-10,227
-11,121
-11,823
-12,348
-12,707
-12,913
-12,976
-12,909
-12,729
-12,454
-12,105
-11,704
-11,279
-10,863
-10,496
-10,218
-10,065
-10,062
-10,214
-10,502
-10,873
-11,251
-11,552
-11,696
-11,623
-11,286
-10,65
-9,692
-8,405
-6,81
-4,963
-2,953
-0,895
1,086
2,879
4,413
5,663
6,653
7,436
8,08
8,653
9,213
9,789
10,383
10,974
11,529
12,027
12,454
12,815
13,123
13,394
13,638
13,849
14,005
14,064
13,981
13,716
13,258
12,639
11,939
11,262
10,709
10,346
10,187
10,2
10,317
10,454
10,536
10,511
10,36
10,095
9,744
9,343
8,912
8,448
7,927
7,323
6,632
5,888
5,154
4,502
3,991
3,651
3,475
3,422
3,43
3,425
3,344
3,145
2,804
2,318
1,695
0,951
0,114
-0,781
-1,695
-2,592
-3,448
-4,252
-5,008
-5,737
-6,473
-7,258
-8,13
-9,108
-10,179
-11,293
-12,373
-13,33
-14,082
-14,559
-14,704
-14,477
-13,856
-12,851
-11,514
-9,936
-8,234
-6,524
-4,894
-3,388
-2,008
-0,728
0,47
1,581
2,572
3,404
4,047
4,494
4,757
4,871
4,894
4,901
4,976
5,196
5,608
6,218
6,99
7,857
8,74
9,558
10,242
10,723
10,934
10,797
10,233
9,173
7,571
5,427
2,786
-0,249
-3,532
-6,888
-10,13
-13,085
-15,612
-17,615
-19,06
-19,984
-20,494
-20,743
-20,891
-21,067
-21,351
-21,771
-22,318
-22,956
-23,631
-24,279
-24,842
-25,276
-25,569
-25,741
-25,837
-25,905
-25,984
-26,097
-26,253
-26,453
-26,695
-26,974
-27,276
-27,575
-27,826
-27,968
-27,932
-27,651
-27,082
-26,212
-25,061
-23,668
-22,077
-20,325
-18,433
-16,416
-14,29
-12,077
-9,805
-7,507
-5,218
-2,978
-0,833
1,16
2,937
4,437
5,612
6,448
6,972
7,261
7,431
7,61
7,903
8,362
8,977
9,697
10,455
11,203
11,919
12,611
13,307
14,042
14,858
15,8
16,917
18,251
19,819
21,608
23,571
25,633
27,708
29,703
31,538
33,145
34,479
35,515
36,244
36,672
36,82
36,725
36,434
35,999
35,462
34,842
34,14
33,351
32,482
31,556
30,613
29,688
28,808
27,985
27,227
26,539
25,932
25,414
24,991
24,659
24,402
24,196
24,006
23,791
23,511
23,124
22,602
21,927
21,094
20,105
18,96
17,657
16,194
14,574
12,81
10,928
8,967
6,977
5,011
3,122
1,366
-0,189
-1,453
-2,325
-2,704
-2,511
-1,706
-0,296
1,661
4,067
6,796
9,704
12,64
15,461
18,045
20,303
22,188
23,692
24,827
25,616
26,071
26,191
25,96
25,355
24,354
22,954
21,186
19,132
16,926
14,737
12,745
11,103
9,912
9,203
8,94
9,04
9,399
9,913
10,495
11,076
11,602
12,041
12,381
12,633
12,832
13,022
13,243
13,52
13,859
14,249
14,667
15,084
15,468
15,79
16,037
16,217
16,359
16,501
16,679
16,92
17,236
17,629
18,088
18,599
19,15
19,728
20,331
20,961
21,622
22,318
23,041
23,769
24,464
25,069
25,516
25,729
25,63
25,159
24,285
23,016
21,396
19,49
17,374
15,136
12,868
10,663
8,603
6,739
5,082
3,602
2,237
0,923
-0,388
-1,71
-3,025
-4,291
-5,461
-6,492
-7,35
-8,009
-8,461
-8,718
-8,817
-8,814
-8,767
-8,722
-8,699
-8,684
-8,641
-8,528
-8,319
-8,007
-7,61
-7,16
-6,7
-6,277
-5,937
-5,707
-5,591
-5,564
-5,571
-5,541
-5,403
-5,106
-4,635
-4,014
-3,299
-2,554
-1,835
-1,169
-0,559
0,008
0,548
1,079
1,622
2,21
2,885
3,69
4,644
5,733
6,911
8,101
9,22
10,194
10,989
11,609
12,092
12,488
12,839
13,165
13,466
13,727
13,933
14,085
14,2
14,305
14,42
14,55
14,685
14,812
14,913
14,963
14,931
14,79
14,525
14,144
13,676
13,165
12,655
12,174
11,727
11,297
10,858
10,379
9,836
9,218
8,532
7,802
7,064
6,359
5,728
5,206
4,809
4,523
4,3
4,062
3,719
3,194
2,435
1,425
0,188
-1,221
-2,725
-4,24
-5,677
-6,948
-7,965
-8,661
-9,002
-8,996
-8,687
-8,138
-7,415
-6,585
-5,711
-4,849
-4,039
-3,304
-2,643
-2,036
-1,448
-0,838
-0,169
0,586
1,436
2,369
3,351
4,332
5,265
6,114
6,873
7,566
8,246
8,979
9,827
10,838
12,038
13,421
14,946
16,535
18,085
19,49
20,667
21,571
22,197
22,576
22,766
22,83
22,825
22,794
22,763
22,746
22,744
22,746
22,725
22,636
22,421
22,019
21,369
20,432
19,197
17,69
15,966
14,111
12,231
10,44
8,845
7,528
6,54
5,896
5,586
5,58
5,832
6,291
6,899
7,599
8,338
9,066
9,739
10,324
10,803
11,166
11,418
11,571
11,648
11,667
11,637
11,55
11,38
11,088
10,638
10,009
9,196
8,209
7,066
5,791
4,425
3,02
1,642
0,359
-0,772
-1,707
-2,427
-2,927
-3,211
-3,292
-3,189
-2,942
-2,618
-2,309
-2,113
-2,101
-2,305
-2,711
-3,273
-3,924
-4,599
-5,244
-5,827
-6,334
-6,76
-7,088
-7,281
-7,281
-7,028
-6,475
-5,608
-4,444
-3,028
-1,414
0,338
2,175
4,044
5,886
7,632
9,215
10,571
11,657
12,45
12,948
13,166
13,128
12,858
12,381
11,731
10,952
10,106
9,262
8,494
7,871
7,447
7,259
7,325
7,639
8,169
8,86
9,641
10,426
11,114
11,592
11,744
11,471
10,72
9,501
7,889
6,011
4,025
2,096
0,373
-1,021
-1,997
-2,5
-2,501
-2,007
-1,056
0,274
1,874
3,618
5,382
7,065
8,603
9,966
11,143
12,117
12,861
13,329
13,476
13,266
12,691
11,772
10,56
9,129
7,568
5,973
4,439
3,047
1,855
0,889
0,144
-0,406
-0,794
-1,039
-1,134
-1,046
-0,732
-0,16
0,669
1,718
2,919
4,192
5,462
6,673
7,786
8,775
9,615
10,289
10,787
11,117
11,304
11,386
11,405
11,39
11,341
11,224
10,976
10,516
9,772
8,707
7,334
5,718
3,959
2,17
0,458
-1,105
-2,493
-3,722
-4,84
-5,896
-6,919
-7,914
-8,857
-9,71
-10,432
-11,002
-11,418
-11,694
-11,848
-11,89
-11,821
-11,643
-11,362
-10,987
-10,519
-9,947
-9,256
-8,445
-7,538
-6,582
-5,64
-4,775
-4,036
-3,456
-3,049
-2,821
-2,77
-2,886
-3,144
-3,504
-3,899
-4,252
-4,497
-4,607
-4,605
-4,549
-4,503
-4,522
-4,647
-4,899
-5,285
-5,79
-6,376
-6,982
-7,535
-7,962
-8,202
-8,221
-8,02
-7,64
-7,167
-6,716
-6,416
-6,376
-6,66
-7,277
-8,179
-9,276
-10,455
-11,599
-12,601
-13,38
-13,889
-14,109
-14,041
-13,698
-13,102
-12,282
-11,27
-10,104
-8,82
-7,46
-6,071
-4,696
-3,364
-2,085
-0,846
0,374
1,598
2,828
4,042
5,197
6,235
7,103
7,761
8,196
8,426
8,492
8,459
8,398
8,378
8,461
8,682
9,048
9,532
10,086
10,653
11,187
11,657
12,037
12,303
12,423
12,361
12,091
11,608
10,94
10,151
9,327
8,554
7,899
7,401
7,067
6,876
6,784
6,728
6,646
6,487
6,213
5,799
5,232
4,509
3,637
2,64
1,555
0,439
-0,632
-1,575
-2,311
-2,782
-2,965
-2,876
-2,562
-2,092
-1,541
-0,976
-0,441
0,044
0,483
0,894
1,304
1,741
2,224
2,772
3,402
4,126
4,944
5,842
6,787
7,738
8,652
9,489
10,21
10,785
11,197
11,457
11,59
11,633
11,624
11,598
11,595
11,663
11,857
12,227
12,805
13,591
14,548
15,603
16,664
17,626
18,388
18,874
19,045
18,915
18,534
17,968
17,277
16,491
15,61
14,607
13,442
12,083
10,531
8,832
7,078
5,39
3,897
2,711
1,91
1,517
1,501
1,781
2,246
2,783
3,296
3,724
4,039
4,23
4,293
4,221
4,011
3,674
3,242
2,768
2,313
1,934
1,666
1,516
1,456
1,439
1,399
1,266
0,972
0,468
-0,266
-1,205
-2,295
-3,457
-4,609
-5,669
-6,569
-7,258
-7,71
-7,926
-7,939
-7,797
-7,558
-7,259
-6,91
-6,482
-5,923
-5,169
-4,163
-2,871
-1,299
0,505
2,448
4,419
6,307
8,025
9,516
10,755
11,741
12,481
12,982
13,248
13,285
13,106
12,739
12,211
11,559
10,825
10,061
9,324
8,665
8,122
7,722
7,489
7,443
7,594
7,935
8,435
9,055
9,753
10,495
11,249
11,981
12,651
13,219
13,644
13,896
13,949
13,798
13,459
12,973
12,394
11,783
11,197
10,674
10,241
9,906
9,67
9,522
9,445
9,404
9,355
9,245
9,019
8,634
8,069
7,333
6,462
5,511
4,545
3,629
2,827
2,195
1,785
1,65
1,84
2,39
3,296
4,508
5,925
7,42
8,86
10,129
11,14
11,836
12,191
12,207
11,917
11,388
10,706
9,96
9,232
8,593
8,105
7,82
7,783
8,019
8,531
9,302
10,285
11,405
12,563
13,647
14,546
15,162
15,427
15,306
14,805
13,975
12,91
11,738
10,595
9,61
8,879
8,446
8,289
8,328
8,449
8,542
8,533
8,399
8,161
7,881
7,636
7,501
7,529
7,744
8,133
8,652
9,23
9,793
10,288
10,688
10,993
11,209
11,322
11,301
11,106
10,718
10,155
9,467
8,731
8,023
7,411
6,954
6,711
6,737
7,07
7,71
8,611
9,68
10,801
11,855
12,737
13,372
13,714
13,744
13,465
12,9
12,088
11,079
9,934
8,71
7,459
6,217
5,006
3,841
2,735
1,691
0,709
-0,21
-1,055
-1,808
-2,438
-2,917
-3,23
-3,383
-3,403
-3,328
-3,199
-3,055
-2,936
-2,873
-2,893
-3,009
-3,217
-3,495
-3,818
-4,166
-4,539
-4,954
-5,427
-5,957
-6,518
-7,067
-7,555
-7,946
-8,226
-8,405
-8,526
-8,658
-8,895
-9,333
-10,036
-11,007
-12,177
-13,423
-14,604
-15,598
-16,318
-16,718
-16,779
-16,49
-15,841
-14,839
-13,523
-11,978
-10,336
-8,76
-7,428
-6,484
-6,014
-6,017
-6,415
-7,076
-7,841
-8,556
-9,087
-9,343
-9,284
-8,917
-8,291
-7,484
-6,594
-5,72
-4,952
-4,347
-3,92
-3,647
-3,472
-3,334
-3,181
-2,977
-2,698
-2,324
-1,843
-1,254
-0,587
0,099
0,729
1,237
1,589
1,791
1,877
1,885
1,844
1,765
1,641
1,452
1,171
0,784
0,298
-0,246
-0,787
-1,255
-1,586
-1,74
-1,696
-1,46
-1,05
-0,494
0,177
0,927
1,721
2,522
3,3
4,03
4,694
5,279
5,777
6,172
6,443
6,555
6,472
6,163
5,611
4,818
3,797
2,565
1,152
-0,41
-2,08
-3,809
-5,541
-7,211
-8,748
-10,089
-11,188
-12,019
-12,584
-12,906
-13,022
-12,968
-12,756
-12,369
-11,765
-10,901
-9,76
-8,364
-6,775
-5,081
-3,383
-1,776
-0,333
0,905
1,936
2,799
3,553
4,256
4,946
5,631
6,296
6,916
7,464
7,918
8,255
8,454
8,492
8,351
8,024
7,514
6,845
6,065
5,244
4,466
3,816
3,357
3,122
3,102
3,249
3,481
3,706
3,84
3,827
3,645
3,308
2,857
2,339
1,794
1,241
0,684
0,121
-0,454
-1,042
-1,632
-2,201
-2,713
-3,138
-3,463
-3,706
-3,904
-4,103
-4,344
-4,65
-5,025
-5,448
-5,882
-6,285
-6,624
-6,895
-7,126
-7,369
-7,684
-8,132
-8,764
-9,623
-10,728
-12,071
-13,6
-15,232
-16,868
-18,411
-19,788
-20,959
-21,915
-22,666
-23,236
-23,653
-23,949
-24,148
-24,264
-24,297
-24,249
-24,126
-23,934
-23,667
-23,297
-22,778
-22,061
-21,109
-19,914
-18,493
-16,886
-15,158
-13,388
-11,675
-10,127
-8,842
-7,891
-7,308
-7,078
-7,147
-7,433
-7,851
-8,334
-8,837
-9,334
-9,807
-10,234
-10,586
-10,838
-10,968
-10,962
-10,809
-10,513
-10,106
-9,651
-9,239
-8,969
-8,919
-9,131
-9,602
-10,285
-11,108
-11,984
-12,837
-13,604
-14,258
-14,8
-15,26
-15,684
-16,123
-16,62
-17,2
-17,866
-18,603
-19,379
-20,146
-20,837
-21,371
-21,658
-21,613
-21,176
-20,333
-19,14
-17,732
-16,298
-15,061
-14,231
-13,97
-14,369
-15,432
-17,08
-19,162
-21,477
-23,798
-25,909
-27,631
-28,856
-29,556
-29,78
-29,632
-29,245
-28,744
-28,223
-27,734
